item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,seller_rating,buyer_region
385,LED TV,Jewelry,3,472.65,1984.1,41,27,2.9,Asia
386,Smartwatch,Clothing,1,34.66,4157.71,22,32,1.1,Europe
387,Laptop,Jewelry,3,216.27,4504.62,11,16,4.5,Asia
388,Board Game,Jewelry,3,98.7,4184.94,83,28,1.4,Europe
389,Board Game,Jewelry,3,177.16,2612.47,47,61,3.3,Australia
390,Baby Stroller,Books,1,239.47,4599.0,18,9,4.6,North America
391,Portable Charger,Books,4,89.87,546.51,45,5,1.4,North America
392,Laptop,Furniture,2,150.93,2229.83,70,13,4.4,North America
393,Vintage Watch,Art,3,203.03,2729.8,24,8,3.8,Australia
394,Smart Thermostat,Art,3,127.49,4994.46,47,9,3.9,South America
395,Bluetooth Speaker,Clothing,2,153.31,4813.69,65,68,4.8,Africa
396,Dog Bed,Art,4,307.62,1728.68,38,69,4.3,Africa
397,LED TV,Art,3,107.94,4335.21,54,66,1.6,South America
398,Cookware Set,Art,3,244.0,1916.72,32,41,1.1,Europe
399,Dog Bed,Electronics,1,405.68,624.16,87,40,4.1,Africa
400,Smart Thermostat,Art,4,21.84,1214.76,50,32,3.0,Europe
401,Coffee Maker,Jewelry,2,100.61,1704.46,13,33,2.0,North America
402,Designer Handbag,Art,4,157.26,278.92,28,29,2.8,Europe
403,Smartphone,Electronics,1,198.16,1698.13,75,46,2.5,Europe
404,Desk Lamp,Jewelry,4,375.83,1351.12,36,48,2.4,Asia
405,Collectible Coin,Jewelry,2,58.56,2103.07,4,37,3.0,Australia
406,Bluetooth Speaker,Electronics,2,193.25,3349.27,47,10,4.8,Australia
407,Sneakers,Clothing,1,23.88,3447.09,15,32,2.4,Europe
408,Bluetooth Speaker,Electronics,3,392.6,2941.15,75,50,3.6,Australia
409,Bookshelf,Clothing,4,79.46,1451.98,55,23,3.5,Africa
410,Vintage Watch,Jewelry,4,105.3,4942.83,66,62,2.0,Australia
411,Sofa,Jewelry,4,315.49,3494.2,49,63,4.9,Europe
412,Baby Stroller,Jewelry,3,120.34,2713.34,6,35,4.6,South America
413,Laptop,Jewelry,3,440.86,3890.31,98,15,4.9,Africa
414,Sofa,Furniture,1,351.56,2556.72,87,4,4.3,Africa
415,Smart Thermostat,Jewelry,1,278.49,179.43,23,13,4.9,Asia
416,Coffee Maker,Books,4,446.85,1860.04,96,26,4.1,Asia
417,Mountain Bike,Books,1,143.65,3555.83,3,19,4.2,South America
418,Tablet,Jewelry,4,276.48,4340.43,6,44,1.1,South America
419,Desk Lamp,Electronics,2,257.09,1686.08,74,1,1.1,South America
420,Collectible Coin,Electronics,4,368.04,2714.83,46,23,3.5,North America
421,Coffee Maker,Books,2,61.66,2164.57,2,39,4.5,Asia
422,Wireless Headphones,Art,2,454.86,3456.6,45,64,4.2,Asia
423,Laptop,Furniture,3,46.02,1561.56,66,69,4.2,Africa
424,Desk Lamp,Electronics,4,363.78,2106.48,48,72,2.7,Asia
425,Tablet,Jewelry,3,153.7,842.6,71,5,3.0,South America
426,Backpack,Furniture,1,492.43,641.15,83,56,3.0,Europe
427,Mountain Bike,Electronics,4,273.12,2725.18,44,34,1.6,Africa
428,Diamond Ring,Electronics,1,137.54,3370.67,64,43,2.7,Asia
429,Smart Thermostat,Books,3,231.33,4865.2,18,62,3.4,Africa
430,Sneakers,Electronics,4,387.11,1130.99,31,69,5.0,South America
431,Canvas Painting,Electronics,1,106.07,4359.12,5,8,1.7,Europe
432,Canvas Painting,Electronics,3,137.26,1480.73,48,47,3.1,Europe
433,Desk Lamp,Clothing,3,12.49,60.49,56,61,2.2,Asia
434,Smart Thermostat,Jewelry,2,71.94,2639.4,89,18,3.8,North America
435,Smartwatch,Furniture,4,114.4,2341.76,27,41,3.0,Europe
436,4K Projector,Clothing,1,481.95,4011.79,29,56,1.9,South America
437,Luggage Set,Jewelry,4,182.75,1494.65,4,57,2.9,Asia
438,Antique Vase,Jewelry,2,109.44,4032.53,62,53,5.0,South America
439,Coffee Maker,Jewelry,1,92.48,202.37,6,45,3.1,South America
440,Mountain Bike,Jewelry,1,177.45,2182.18,35,14,2.9,Europe
441,Fitness Tracker,Electronics,2,71.19,1119.99,72,30,3.8,North America
442,Tablet,Jewelry,3,324.57,1863.35,38,68,1.3,South America
443,Gaming Console,Clothing,2,158.1,1768.97,45,10,1.9,Australia
444,Action Figure,Clothing,4,174.57,575.21,51,35,1.4,Africa
445,Desk Lamp,Jewelry,4,111.83,1456.5,30,63,2.0,Asia
446,Luggage Set,Art,1,299.25,684.83,86,51,4.1,Europe
447,4K Projector,Clothing,4,247.92,342.11,97,17,1.4,Asia
448,Cookware Set,Electronics,3,44.64,3224.13,55,42,3.8,Europe
449,Bluetooth Speaker,Books,1,16.53,4527.55,76,33,2.7,South America
450,Smartphone,Art,2,246.04,2412.35,63,35,1.8,Asia
451,Wall Art,Clothing,4,458.69,2129.92,14,33,3.6,Europe
452,Vintage Watch,Clothing,2,346.28,4240.07,17,27,4.9,Australia
453,Laptop,Books,2,449.66,3556.78,7,49,4.9,Europe
454,Robot Vacuum,Jewelry,1,95.74,1448.18,27,72,3.0,Africa
455,Camera Lens,Art,3,218.27,3859.47,46,34,4.9,South America
456,Bookshelf,Clothing,1,327.14,2937.78,25,59,4.0,Africa
457,Wireless Headphones,Furniture,4,15.32,4233.72,64,45,4.1,North America
458,Board Game,Books,4,314.13,2580.64,100,17,3.8,North America
459,Fitness Tracker,Art,1,491.51,1882.41,84,67,2.2,North America
460,Laptop,Jewelry,3,49.34,2016.32,100,47,2.8,North America
461,Diamond Ring,Jewelry,4,177.98,4803.57,94,13,2.4,Africa
462,Baby Stroller,Electronics,3,478.48,1203.52,21,12,1.9,Africa
463,Tablet,Jewelry,4,409.21,2426.86,76,56,4.2,Europe
464,Bluetooth Speaker,Furniture,4,299.03,293.28,88,31,2.0,Europe
465,Collectible Coin,Electronics,1,24.99,2635.42,2,71,2.7,Asia
466,Electric Guitar,Jewelry,1,207.88,853.8,63,32,3.0,Africa
467,Bookshelf,Electronics,2,295.21,4203.52,45,20,1.1,South America
468,Vintage Watch,Furniture,4,326.21,3175.46,5,63,4.5,Asia
469,Leather Jacket,Jewelry,4,115.81,1937.84,14,28,1.4,South America
470,Vintage Watch,Furniture,1,199.57,642.77,80,9,2.5,South America
471,Fitness Tracker,Jewelry,1,186.62,2041.68,51,67,4.4,Europe
472,Baby Stroller,Furniture,2,221.4,4497.33,96,54,3.4,Europe
473,Espresso Machine,Jewelry,2,225.39,3349.16,35,38,4.9,North America
474,Sneakers,Clothing,3,420.87,4697.93,75,18,4.5,Africa
475,Bookshelf,Electronics,2,259.98,3732.81,63,27,4.1,Asia
476,Gaming Console,Furniture,3,379.73,3592.88,33,19,2.2,Europe
477,Laptop,Books,2,353.8,2463.37,65,66,4.1,Asia
478,Sneakers,Electronics,2,370.01,916.38,87,64,4.7,North America
479,Bluetooth Speaker,Electronics,4,382.65,4228.24,98,43,1.3,North America
480,Espresso Machine,Jewelry,4,105.07,1579.33,23,65,1.3,Europe
481,Bookshelf,Books,2,260.92,304.14,21,4,4.6,Africa
482,Espresso Machine,Clothing,4,444.19,276.54,1,60,3.0,Asia
483,Vintage Watch,Jewelry,3,266.07,3676.89,24,29,2.8,Asia
484,Collectible Coin,Books,3,404.05,3573.37,40,14,2.0,Asia
485,Winter Coat,Art,1,398.76,3324.99,83,6,1.8,Europe
486,Vintage Watch,Clothing,1,202.51,153.98,87,6,1.9,South America
487,Board Game,Books,2,312.56,849.4,16,52,4.6,North America
488,Wireless Headphones,Electronics,4,36.56,2643.65,50,21,3.1,South America
489,Sofa,Clothing,4,162.24,2191.47,37,32,3.1,North America
490,Vintage Watch,Jewelry,4,419.03,4272.53,13,49,1.3,Asia
491,Vintage Watch,Electronics,3,35.9,1039.7,84,7,3.7,Europe
492,Tablet,Jewelry,2,168.57,4872.93,9,37,2.1,Asia
493,Baby Stroller,Clothing,3,324.76,3274.79,73,3,3.2,North America
494,Collectible Coin,Art,3,313.86,1989.13,53,31,4.1,Australia
495,Robot Vacuum,Electronics,2,171.78,449.79,69,4,1.5,Africa
496,Backpack,Clothing,3,228.59,430.21,64,5,2.8,Asia
497,Cookware Set,Electronics,2,42.34,466.63,55,31,4.8,South America
498,Mountain Bike,Books,3,60.68,4602.67,27,48,3.4,Australia
499,Designer Handbag,Jewelry,1,182.6,2740.78,32,67,2.4,Asia
500,Board Game,Electronics,2,142.98,4426.96,7,52,2.7,Asia
501,Backpack,Jewelry,4,476.42,1550.86,33,25,3.8,Africa
502,Designer Handbag,Electronics,1,42.76,3762.21,99,4,3.4,Europe
503,Wall Art,Electronics,1,254.64,621.59,55,68,2.4,Australia
504,Leather Jacket,Jewelry,4,166.72,1822.02,41,33,3.7,Australia
505,Board Game,Jewelry,4,171.43,511.34,94,69,3.9,South America
506,Collectible Coin,Jewelry,3,103.55,2049.03,100,43,4.2,Australia
507,Smartwatch,Books,3,339.68,3245.84,40,22,3.2,Australia
508,Designer Handbag,Books,3,429.42,419.39,15,66,3.4,Africa
509,Canvas Painting,Books,4,74.2,1393.21,45,55,4.4,Australia
510,Backpack,Clothing,3,344.07,3358.07,52,7,4.0,Europe
511,Antique Vase,Clothing,3,106.68,1163.72,17,40,1.5,North America
512,Antique Vase,Art,1,451.95,2220.16,51,15,3.6,Europe
513,Dining Table,Books,3,86.95,2286.38,66,36,2.7,South America
514,Smart Thermostat,Furniture,1,251.66,130.19,61,34,3.1,North America
515,Wireless Headphones,Furniture,3,221.27,4001.22,74,15,2.7,Africa
516,Electric Guitar,Furniture,2,16.56,2032.44,99,42,2.3,Australia
517,Antique Vase,Art,3,126.74,235.09,69,29,3.3,Asia
518,Robot Vacuum,Jewelry,2,141.59,3319.22,43,43,1.7,North America
519,Electric Guitar,Electronics,3,399.58,919.24,7,2,1.5,Africa
520,E-Reader,Furniture,3,194.36,791.46,28,43,4.4,Australia
521,Luggage Set,Electronics,2,22.36,4051.82,67,69,4.9,Africa
522,Espresso Machine,Jewelry,3,125.69,1322.85,68,28,2.7,South America
523,Leather Jacket,Furniture,4,176.45,2678.9,1,14,4.1,Africa
524,Board Game,Furniture,1,15.71,2016.75,94,51,4.2,North America
525,E-Reader,Books,4,297.68,4113.19,13,22,1.2,Australia
526,Dog Bed,Electronics,3,476.45,3338.69,21,29,3.6,Europe
527,Board Game,Art,1,21.06,3565.02,79,61,2.7,Europe
528,Vintage Watch,Electronics,3,178.4,499.68,23,40,2.6,Africa
529,Baby Stroller,Jewelry,1,35.41,2776.4,48,1,2.1,Africa
530,Sneakers,Books,2,115.52,74.12,96,32,1.7,Europe
531,Sofa,Furniture,4,149.29,2630.67,80,62,1.1,South America
532,Baby Stroller,Art,2,433.03,3895.93,1,30,4.3,Australia
533,Collectible Coin,Electronics,2,227.06,2039.53,50,9,3.9,Europe
534,Designer Handbag,Electronics,4,373.46,2161.44,24,6,1.5,Africa
535,Action Figure,Clothing,2,477.95,285.97,76,68,3.5,Africa
536,Espresso Machine,Jewelry,2,32.93,1788.77,7,48,2.2,Europe
537,Wall Art,Books,3,426.65,860.79,88,72,4.1,Australia
538,Sofa,Clothing,2,352.32,3887.02,90,1,3.0,North America
539,Coffee Maker,Jewelry,3,346.94,1819.02,81,50,4.5,Asia
540,Diamond Ring,Jewelry,4,202.88,1465.93,63,22,1.3,North America
541,Robot Vacuum,Furniture,4,226.03,744.21,94,30,1.1,South America
542,Smart Thermostat,Electronics,2,401.15,2050.3,58,23,2.7,Africa
543,Wall Art,Electronics,1,433.2,2950.38,83,45,1.5,Australia
544,Wall Art,Furniture,1,19.12,2672.51,9,4,1.4,North America
545,Dining Table,Jewelry,2,109.51,2316.58,91,35,2.0,Africa
546,Fitness Tracker,Clothing,3,59.47,1208.25,60,47,4.3,Asia
547,Wall Art,Jewelry,1,143.06,216.81,31,6,3.6,Australia
548,Camera Lens,Jewelry,1,26.29,2464.9,86,3,4.5,South America
549,Cookware Set,Furniture,1,76.8,729.05,19,66,4.2,Africa
550,Wireless Headphones,Furniture,3,230.3,4504.13,5,33,1.1,North America
551,Mountain Bike,Clothing,4,211.71,3677.86,68,60,1.7,Africa
552,Gaming Console,Jewelry,2,91.89,4769.09,25,47,2.6,Africa
553,Espresso Machine,Furniture,2,60.3,4532.04,3,37,4.5,South America
554,Luggage Set,Electronics,4,116.52,3306.72,95,3,3.6,North America
555,Electric Guitar,Clothing,3,317.38,1082.65,58,27,1.3,South America
556,Board Game,Furniture,2,469.48,4927.0,30,72,4.8,South America
557,Dog Bed,Art,4,269.98,2574.69,20,46,4.4,South America
558,Sofa,Furniture,4,170.14,478.2,10,69,4.7,North America
559,Winter Coat,Art,3,151.14,3380.57,2,69,3.1,Africa
560,Cookware Set,Electronics,3,36.99,3817.79,33,32,1.7,South America
561,Board Game,Books,4,162.02,3875.9,37,63,4.1,Europe
562,Coffee Maker,Books,3,336.99,3067.17,13,31,3.1,North America
563,Sneakers,Books,1,463.24,3904.8,91,39,4.8,Australia
564,Smartphone,Books,3,149.73,3070.61,99,66,3.8,South America
565,Dining Table,Clothing,2,396.2,2061.22,74,50,1.6,Australia
566,Diamond Ring,Art,2,86.47,199.3,85,59,3.4,Europe
567,Vintage Watch,Books,1,376.72,2063.88,88,47,2.8,South America
568,Canvas Painting,Electronics,1,147.66,1759.87,11,16,2.0,Africa
569,Fitness Tracker,Clothing,3,160.77,4633.13,84,58,4.3,Asia
570,Mountain Bike,Jewelry,2,112.48,4886.77,24,72,2.8,Australia
571,Gaming Console,Jewelry,1,270.97,4525.81,52,57,4.0,South America
572,Wall Art,Art,1,10.41,4418.08,10,5,2.2,Australia
573,Cookware Set,Furniture,4,90.09,768.03,12,51,4.6,Asia
574,Bookshelf,Electronics,3,111.43,3060.22,42,53,1.5,South America
575,Sofa,Art,1,363.71,1404.84,32,14,1.2,North America
576,Coffee Maker,Electronics,4,359.81,1527.92,94,67,4.3,South America
577,Backpack,Furniture,2,388.49,1964.13,27,18,1.6,Australia
578,Gaming Console,Electronics,1,340.66,3477.12,61,31,4.2,Africa
579,Wireless Headphones,Art,2,435.27,2940.97,38,71,3.8,South America
580,Electric Guitar,Jewelry,2,132.07,4623.69,46,47,4.1,North America
581,Wall Art,Clothing,3,305.66,856.78,88,24,3.6,South America
582,Robot Vacuum,Electronics,2,25.05,2672.09,32,37,4.9,Asia
583,Action Figure,Books,3,174.74,2063.87,78,21,2.6,Europe
584,Diamond Ring,Books,2,348.45,4021.27,75,27,4.2,Asia
585,Mountain Bike,Jewelry,2,140.9,1414.99,47,15,2.0,Africa
586,Bluetooth Speaker,Jewelry,1,136.4,4170.25,95,46,4.4,North America
587,Canvas Painting,Books,3,303.96,2691.8,11,34,1.5,Australia
588,Winter Coat,Art,1,497.29,2231.92,60,30,3.7,Asia
589,Vintage Watch,Clothing,4,459.66,3487.77,88,31,3.9,Asia
590,Fitness Tracker,Books,1,458.8,332.08,98,8,3.4,Europe
591,Collectible Coin,Books,2,49.58,4531.09,10,11,1.1,Europe
592,Smart Thermostat,Clothing,4,477.49,4160.35,64,25,4.3,South America
593,Backpack,Electronics,4,349.2,1399.27,26,6,3.8,Australia
594,Canvas Painting,Clothing,3,36.33,1756.0,92,7,3.2,Australia
595,Board Game,Electronics,2,419.55,2633.19,21,39,4.3,Asia
596,Board Game,Clothing,4,314.03,3042.02,44,58,4.6,Africa
597,Backpack,Art,2,145.46,3703.36,29,14,4.2,South America
598,Antique Vase,Books,1,356.94,1299.17,95,30,4.3,Asia
599,E-Reader,Jewelry,1,130.79,3532.32,20,42,2.6,Africa
600,Mountain Bike,Art,4,110.61,2580.47,72,25,1.4,Australia
601,Coffee Maker,Jewelry,1,312.69,3105.18,17,64,1.7,South America
602,Bluetooth Speaker,Jewelry,3,22.16,2742.38,8,13,4.3,North America
603,Sneakers,Furniture,2,455.59,2149.26,46,57,2.3,Africa
604,Bluetooth Speaker,Jewelry,1,492.98,2888.02,79,64,1.0,North America
605,Wireless Headphones,Electronics,1,28.02,1536.04,45,7,1.6,North America
606,LED TV,Furniture,2,250.58,393.39,61,21,4.5,Australia
607,Bookshelf,Electronics,4,411.98,1119.39,94,38,2.1,North America
608,Diamond Ring,Electronics,1,474.83,1462.7,97,34,1.1,Asia
609,Antique Vase,Jewelry,1,480.77,163.93,70,14,3.0,Europe
610,Gaming Console,Books,4,427.38,141.1,93,66,3.6,Africa
611,Mountain Bike,Furniture,1,230.85,3217.3,65,72,1.2,Asia
612,Wireless Headphones,Furniture,4,184.0,2667.7,42,67,3.4,Australia
613,Action Figure,Jewelry,3,175.28,1858.64,13,5,3.8,Asia
614,Espresso Machine,Clothing,4,286.74,1899.04,100,47,2.3,South America
615,Camera Lens,Clothing,2,475.9,2571.25,6,54,2.8,North America
616,Smartphone,Electronics,1,471.41,2927.27,41,45,3.4,Africa
617,4K Projector,Clothing,1,283.86,4670.86,28,42,3.5,Australia
618,Collectible Coin,Art,1,433.31,721.82,69,55,4.6,Asia
619,Smartwatch,Electronics,1,352.75,1626.1,77,21,1.3,Asia
620,Board Game,Jewelry,4,12.29,2228.06,74,19,4.9,Australia
621,Collectible Coin,Books,2,349.09,394.36,47,43,3.1,Europe
622,Leather Jacket,Books,1,256.42,1972.8,2,12,1.1,North America
623,Desk Lamp,Art,3,164.28,3802.45,76,43,2.8,Asia
624,Wireless Headphones,Books,4,147.35,571.92,44,41,3.8,Asia
625,Dog Bed,Clothing,2,453.43,962.11,65,66,3.6,Europe
626,Wireless Headphones,Electronics,3,357.73,1354.15,5,51,2.6,Europe
627,Backpack,Furniture,1,486.05,4094.9,93,35,2.7,Asia
628,Portable Charger,Clothing,2,72.19,561.71,9,7,1.9,Europe
629,Coffee Maker,Electronics,3,266.47,105.7,44,52,1.4,Europe
630,Dog Bed,Clothing,1,486.88,4842.07,50,63,4.6,Europe
631,Coffee Maker,Art,3,355.69,3938.59,52,11,2.5,South America
632,4K Projector,Art,3,160.48,2047.58,15,43,4.6,Europe
633,Collectible Coin,Books,2,64.04,4515.6,43,45,4.6,Australia
634,4K Projector,Jewelry,3,96.74,1495.03,59,28,2.4,Asia
635,Collectible Coin,Clothing,3,375.97,4554.7,22,39,5.0,Asia
636,Smartwatch,Clothing,4,208.12,3827.9,81,30,3.6,North America
637,Portable Charger,Art,1,307.29,2411.5,63,70,1.6,Asia
638,Canvas Painting,Clothing,4,223.54,1957.57,49,22,3.5,North America
639,Dog Bed,Furniture,2,213.13,570.46,38,20,4.7,North America
640,Collectible Coin,Clothing,2,499.04,1452.3,47,13,4.3,Asia
641,LED TV,Art,1,60.58,1991.25,36,25,3.3,Australia
642,Fitness Tracker,Art,3,110.44,2550.5,50,55,1.3,Asia
643,Portable Charger,Electronics,3,147.39,1837.8,14,30,4.1,South America
644,Smartphone,Electronics,4,401.84,4577.17,12,19,4.8,North America
645,Luggage Set,Jewelry,2,345.52,1671.69,37,26,3.6,South America
646,Vintage Watch,Jewelry,1,435.91,1090.67,20,47,1.2,Africa
647,Fitness Tracker,Electronics,3,161.14,1939.56,38,13,2.0,Australia
648,Board Game,Electronics,3,355.96,820.1,17,55,2.3,Australia
649,Espresso Machine,Books,3,374.22,3782.33,55,6,4.3,South America
650,Cookware Set,Jewelry,4,87.86,2470.17,35,47,3.8,South America
651,Action Figure,Furniture,1,209.95,1740.57,64,40,2.6,Asia
652,Wall Art,Jewelry,1,304.12,3987.72,68,10,3.2,Africa
653,E-Reader,Clothing,1,234.25,4611.02,40,10,3.5,North America
654,Backpack,Art,3,78.95,2852.48,48,16,3.9,Africa
655,Desk Lamp,Books,4,265.31,4402.54,75,44,1.2,North America
656,Action Figure,Clothing,4,496.14,3429.85,11,72,3.5,South America
657,Board Game,Books,2,188.21,2160.13,14,32,1.1,Africa
658,Electric Guitar,Electronics,3,427.67,3498.4,96,13,2.4,Australia
659,Espresso Machine,Furniture,2,23.36,1653.06,52,10,2.5,Asia
660,Backpack,Books,3,119.71,3264.98,30,59,4.0,Asia
661,Wall Art,Jewelry,4,378.18,1629.75,39,21,3.0,Asia
662,Dining Table,Art,2,140.11,3031.55,94,6,2.9,North America
663,Canvas Painting,Books,1,485.85,116.0,75,35,3.2,South America
664,Board Game,Jewelry,2,309.75,980.78,21,19,1.3,Europe
665,Wall Art,Clothing,3,105.51,1829.24,10,7,4.8,Asia
666,Backpack,Art,3,104.32,2748.42,23,10,3.1,Europe
667,4K Projector,Electronics,2,155.37,2253.4,39,62,1.1,Australia
668,Action Figure,Electronics,4,54.51,2559.7,3,64,1.5,Europe
669,Wireless Headphones,Jewelry,1,313.73,4868.31,19,68,2.5,Australia
670,Antique Vase,Furniture,1,491.41,3907.33,31,50,2.6,Asia
671,Baby Stroller,Electronics,2,78.6,4271.59,41,16,2.5,Africa
672,Cookware Set,Furniture,2,119.53,3491.34,59,34,2.6,Australia
673,Portable Charger,Jewelry,1,423.91,3814.92,66,48,3.6,Europe
674,4K Projector,Books,1,344.4,562.64,53,15,3.3,South America
675,Board Game,Furniture,1,353.47,3372.25,12,4,2.3,South America
676,Tablet,Jewelry,2,183.15,1314.03,81,14,3.4,Asia
677,Smartphone,Art,1,290.62,4805.85,89,42,4.5,Europe
678,Laptop,Furniture,3,358.76,852.95,76,65,3.9,Australia
679,Canvas Painting,Books,1,337.77,1081.38,83,48,4.8,Europe
680,Luggage Set,Jewelry,4,420.96,530.4,58,65,1.6,North America
681,Vintage Watch,Jewelry,3,44.28,4130.27,27,54,3.7,Africa
682,Dog Bed,Jewelry,3,236.36,3284.1,61,57,3.1,Africa
683,Fitness Tracker,Books,3,25.62,686.26,19,29,3.6,Europe
684,Smartphone,Books,1,460.21,969.09,66,67,1.3,North America
685,Designer Handbag,Clothing,3,218.57,610.42,45,44,4.2,Europe
686,Portable Charger,Clothing,1,343.55,2203.97,78,32,3.5,Australia
687,Robot Vacuum,Clothing,1,145.5,1889.86,17,63,2.9,Australia
688,Winter Coat,Art,1,199.51,3309.35,99,42,3.5,North America
689,Espresso Machine,Clothing,1,298.29,1850.34,97,8,1.7,Australia
690,Desk Lamp,Furniture,4,52.46,2299.04,41,26,4.4,Africa
691,Fitness Tracker,Electronics,3,126.79,2406.59,64,59,2.2,Europe
692,Vintage Watch,Art,4,137.64,1040.51,58,2,4.0,Australia
693,Robot Vacuum,Jewelry,1,191.8,3226.8,7,30,3.6,Australia
694,Laptop,Electronics,1,394.85,4551.63,57,21,4.8,North America
695,Baby Stroller,Clothing,2,192.88,2415.09,15,65,2.0,Europe
696,Fitness Tracker,Jewelry,3,116.57,2665.22,68,6,4.7,Europe
697,Winter Coat,Books,2,413.4,3688.67,55,19,2.5,Asia
698,Cookware Set,Books,4,350.33,2340.57,40,64,2.3,North America
699,Portable Charger,Furniture,1,23.91,1915.63,66,66,3.4,Europe
700,Coffee Maker,Jewelry,4,181.98,1321.25,75,61,1.3,Europe
701,Smartwatch,Clothing,4,389.67,4039.89,43,30,3.5,South America
702,Winter Coat,Books,2,488.53,2287.08,17,69,3.7,Australia
703,Smart Thermostat,Furniture,1,281.18,3810.71,23,42,4.0,Australia
704,Antique Vase,Books,4,479.5,3913.89,36,25,1.0,Europe
705,Winter Coat,Electronics,2,475.67,3965.86,9,31,3.3,Asia
706,Board Game,Art,4,469.54,1687.15,34,69,2.9,North America
707,Board Game,Furniture,1,119.15,2547.79,83,16,1.6,North America
708,Espresso Machine,Furniture,4,64.39,2372.44,74,70,3.2,Australia
709,Dog Bed,Furniture,3,157.9,2831.92,35,29,2.2,Asia
710,Fitness Tracker,Electronics,1,259.25,3386.69,2,26,1.9,Africa
711,Wall Art,Clothing,3,442.46,2024.11,74,63,2.1,North America
712,Bluetooth Speaker,Art,3,288.72,4766.32,15,19,3.3,South America
713,Action Figure,Books,1,291.8,1457.45,78,11,4.7,North America
714,Luggage Set,Books,4,343.98,1094.54,65,65,3.2,Europe
715,Dog Bed,Books,2,109.03,2677.37,60,8,3.5,Europe
716,Luggage Set,Furniture,3,279.83,2060.16,28,71,3.6,Europe
717,Wireless Headphones,Jewelry,3,52.36,3930.74,67,52,1.6,Australia
718,Bluetooth Speaker,Clothing,4,178.81,4921.96,16,34,2.5,Africa
719,Luggage Set,Furniture,2,353.84,3745.61,15,42,1.2,Europe
720,4K Projector,Clothing,1,347.7,4127.99,55,60,2.8,Australia
721,Electric Guitar,Furniture,4,101.67,3068.26,38,37,1.8,North America
722,Board Game,Books,3,390.72,2803.59,44,30,1.3,Europe
723,Action Figure,Art,3,171.63,2327.47,85,19,2.5,Asia
724,Coffee Maker,Furniture,2,13.24,4221.5,59,70,1.8,Asia
725,Tablet,Furniture,1,441.0,3318.1,14,14,4.7,Europe
726,Bookshelf,Books,1,204.09,4241.4,55,17,4.8,North America
727,Electric Guitar,Jewelry,4,219.12,4191.64,55,57,2.6,Asia
728,Baby Stroller,Clothing,1,195.11,2097.57,47,41,1.4,Australia
729,LED TV,Electronics,3,492.9,2942.17,70,10,3.5,Africa
730,Winter Coat,Clothing,4,304.58,2800.97,81,27,1.1,Australia
731,Bluetooth Speaker,Art,3,260.87,1603.37,29,18,1.6,Africa
732,Bookshelf,Art,2,473.41,4954.87,8,61,1.9,Australia
733,Collectible Coin,Furniture,1,217.48,1397.67,22,56,3.1,South America
734,Leather Jacket,Electronics,4,120.48,407.64,76,3,3.9,Africa
735,Portable Charger,Electronics,1,125.1,3066.08,49,41,1.3,Europe
736,Fitness Tracker,Furniture,4,405.21,2287.07,15,31,3.4,Australia
737,Sneakers,Electronics,1,332.08,1006.77,17,51,3.3,Africa
738,Canvas Painting,Furniture,3,99.52,1281.61,60,19,4.6,South America
739,Fitness Tracker,Furniture,1,420.97,4312.57,45,43,2.6,South America
740,Vintage Watch,Art,1,303.01,2213.06,22,3,3.0,Australia
741,Diamond Ring,Jewelry,1,451.7,3521.44,85,11,1.5,North America
