item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,status,predicted_final_price,seller
355,Item_355,Sports,Used,825,931,6,1 Days,Completed,948,Seller_3
356,Item_356,Electronics,New,763,1088,16,3 Days,Completed,1047,Seller_7
357,Item_357,Art,New,622,1118,14,6 Days,Completed,1122,Seller_1
358,Item_358,Sports,New,370,392,17,6 Days,Completed,363,Seller_3
359,Item_359,Electronics,Refurbished,792,818,11,2 Days,Completed,857,Seller_7
360,Item_360,Jewelry,Refurbished,781,1039,8,4 Days,Completed,1045,Seller_8
361,Item_361,Sports,Refurbished,422,885,17,2 Days,Completed,935,Seller_3
362,Item_362,Jewelry,New,306,582,13,7 Days,Completed,601,Seller_8
363,Item_363,Sports,Used,563,766,10,1 Days,Completed,789,Seller_3
364,Item_364,Books,Used,532,1017,8,3 Days,Completed,1056,Seller_4
365,Item_365,Electronics,New,794,1234,14,7 Days,Completed,1236,Seller_7
366,Item_366,Books,New,405,805,5,1 Days,Completed,850,Seller_4
367,Item_367,Jewelry,Used,476,574,17,4 Days,Completed,578,Seller_8
368,Item_368,Books,New,268,532,3,3 Days,Completed,524,Seller_4
369,Item_369,Furniture,New,611,1067,15,6 Days,Completed,1057,Seller_10
370,Item_370,Gaming,Refurbished,259,309,3,3 Days,Completed,308,Seller_6
371,Item_371,Mobiles,Refurbished,880,1217,20,6 Days,Completed,1232,Seller_2
372,Item_372,Mobiles,New,571,840,7,5 Days,Completed,817,Seller_2
373,Item_373,Jewelry,Used,576,778,7,3 Days,Completed,824,Seller_8
374,Item_374,Gaming,Used,285,313,10,5 Days,Completed,282,Seller_6
375,Item_375,Gaming,Refurbished,273,573,4,4 Days,Completed,622,Seller_6
376,Item_376,Mobiles,New,614,887,12,1 Days,Completed,899,Seller_2
377,Item_377,Furniture,New,367,792,4,6 Days,Completed,751,Seller_10
378,Item_378,Sports,New,315,685,6,1 Days,Completed,647,Seller_3
379,Item_379,Sports,New,301,321,16,3 Days,Completed,339,Seller_3
380,Item_380,Mobiles,Refurbished,356,853,4,4 Days,Completed,813,Seller_2
381,Item_381,Art,Used,604,1036,14,1 Days,Completed,1073,Seller_1
382,Item_382,Jewelry,Refurbished,163,428,12,3 Days,Completed,442,Seller_8
383,Item_383,Mobiles,New,526,816,7,3 Days,Completed,813,Seller_2
384,Item_384,Jewelry,New,412,623,8,7 Days,Completed,599,Seller_8
385,Item_385,Art,Used,950,1342,9,1 Days,Completed,1316,Seller_1
386,Item_386,Furniture,Refurbished,648,673,4,5 Days,Completed,669,Seller_10
387,Item_387,Fashion,Used,242,651,11,6 Days,Completed,644,Seller_5
388,Item_388,Sports,Refurbished,583,795,11,4 Days,Completed,827,Seller_3
389,Item_389,Jewelry,Used,440,621,14,6 Days,Completed,615,Seller_8
390,Item_390,Gaming,New,745,769,14,2 Days,Completed,746,Seller_6
391,Item_391,Appliances,New,865,1186,8,7 Days,Completed,1197,Seller_9
392,Item_392,Gaming,New,458,716,6,3 Days,Completed,752,Seller_6
393,Item_393,Jewelry,New,938,1023,15,7 Days,Completed,1026,Seller_8
394,Item_394,Fashion,Used,887,1275,5,5 Days,Completed,1250,Seller_5
395,Item_395,Books,Used,311,338,6,1 Days,Completed,382,Seller_4
396,Item_396,Fashion,New,865,1113,18,7 Days,Completed,1138,Seller_5
397,Item_397,Jewelry,Used,232,299,18,6 Days,Completed,337,Seller_8
398,Item_398,Gaming,Used,425,821,10,7 Days,Completed,865,Seller_6
399,Item_399,Furniture,Used,266,281,10,6 Days,Completed,291,Seller_10
400,Item_400,Sports,Used,452,648,1,3 Days,Completed,662,Seller_3
401,Item_401,Books,New,625,786,15,2 Days,Completed,780,Seller_4
402,Item_402,Fashion,Used,363,774,2,2 Days,Completed,744,Seller_5
403,Item_403,Books,Refurbished,401,518,11,2 Days,Completed,518,Seller_4
404,Item_404,Electronics,New,812,899,1,1 Days,Completed,869,Seller_7
405,Item_405,Electronics,Used,839,1035,8,4 Days,Completed,1021,Seller_7
406,Item_406,Fashion,New,351,649,5,6 Days,Completed,657,Seller_5
407,Item_407,Electronics,Used,606,1017,5,7 Days,Completed,982,Seller_7
408,Item_408,Jewelry,Used,575,1002,17,1 Days,Completed,1042,Seller_8
409,Item_409,Sports,Refurbished,875,1168,16,3 Days,Completed,1177,Seller_3
410,Item_410,Books,Refurbished,874,1174,10,3 Days,Completed,1172,Seller_4
411,Item_411,Electronics,Refurbished,299,686,12,5 Days,Completed,679,Seller_7
412,Item_412,Appliances,Used,251,327,7,3 Days,Completed,376,Seller_9
413,Item_413,Sports,Used,695,899,16,4 Days,Completed,908,Seller_3
414,Item_414,Sports,Refurbished,317,778,12,6 Days,Completed,742,Seller_3
415,Item_415,Mobiles,New,893,1316,7,6 Days,Completed,1300,Seller_2
416,Item_416,Art,Refurbished,553,748,9,2 Days,Completed,723,Seller_1
417,Item_417,Sports,Used,293,307,9,4 Days,Completed,291,Seller_3
418,Item_418,Sports,New,866,976,13,4 Days,Completed,934,Seller_3
419,Item_419,Mobiles,New,329,765,15,1 Days,Completed,725,Seller_2
420,Item_420,Jewelry,Used,331,485,8,4 Days,Completed,517,Seller_8
421,Item_421,Gaming,Refurbished,635,837,17,4 Days,Completed,852,Seller_6
422,Item_422,Gaming,Used,994,1471,12,7 Days,Completed,1428,Seller_6
423,Item_423,Furniture,Used,752,765,8,2 Days,Completed,715,Seller_10
424,Item_424,Books,Refurbished,495,697,3,2 Days,Completed,718,Seller_4
425,Item_425,Sports,Refurbished,911,1275,19,4 Days,Completed,1271,Seller_3
426,Item_426,Appliances,New,216,584,10,5 Days,Completed,601,Seller_9
427,Item_427,Fashion,Used,530,772,18,1 Days,Completed,731,Seller_5
428,Item_428,Sports,New,221,341,19,2 Days,Completed,322,Seller_3
429,Item_429,Appliances,Refurbished,991,1274,17,3 Days,Completed,1275,Seller_9
430,Item_430,Art,Used,576,1043,9,5 Days,Completed,1011,Seller_1
431,Item_431,Books,Used,223,585,12,2 Days,Completed,552,Seller_4
432,Item_432,Gaming,New,163,374,12,4 Days,Completed,344,Seller_6
433,Item_433,Art,Used,816,1025,1,5 Days,Completed,1009,Seller_1
434,Item_434,Fashion,Refurbished,278,736,19,7 Days,Completed,730,Seller_5
435,Item_435,Appliances,Refurbished,846,980,6,4 Days,Completed,998,Seller_9
436,Item_436,Furniture,Used,737,799,19,5 Days,Completed,782,Seller_10
437,Item_437,Art,New,144,598,15,5 Days,Completed,614,Seller_1
438,Item_438,Books,New,938,1020,7,7 Days,Completed,1006,Seller_4
439,Item_439,Jewelry,Refurbished,368,503,1,2 Days,Completed,490,Seller_8
440,Item_440,Fashion,Refurbished,473,665,13,4 Days,Completed,690,Seller_5
441,Item_441,Sports,New,182,325,2,4 Days,Completed,279,Seller_3
442,Item_442,Fashion,New,318,620,2,6 Days,Completed,576,Seller_5
443,Item_443,Appliances,New,921,1156,8,1 Days,Completed,1178,Seller_9
444,Item_444,Jewelry,Used,184,565,15,3 Days,Completed,527,Seller_8
445,Item_445,Jewelry,Used,954,1451,6,3 Days,Completed,1415,Seller_8
446,Item_446,Fashion,Used,385,510,15,5 Days,Completed,483,Seller_5
447,Item_447,Appliances,Used,440,855,2,7 Days,Completed,824,Seller_9
448,Item_448,Furniture,Refurbished,588,809,2,3 Days,Completed,763,Seller_10
449,Item_449,Art,Used,531,915,3,3 Days,Completed,907,Seller_1
450,Item_450,Gaming,Used,250,499,2,6 Days,Completed,451,Seller_6
451,Item_451,Furniture,Used,548,923,1,4 Days,Completed,878,Seller_10
452,Item_452,Appliances,Refurbished,878,1274,20,6 Days,Completed,1322,Seller_9
453,Item_453,Fashion,New,219,652,7,2 Days,Completed,623,Seller_5
454,Item_454,Sports,Refurbished,772,837,10,5 Days,Completed,883,Seller_3
455,Item_455,Jewelry,Refurbished,852,924,13,6 Days,Completed,922,Seller_8
456,Item_456,Books,New,459,936,5,4 Days,Completed,899,Seller_4
457,Item_457,Fashion,Used,608,906,12,5 Days,Completed,891,Seller_5
458,Item_458,Mobiles,Refurbished,204,273,13,5 Days,Completed,316,Seller_2
459,Item_459,Jewelry,New,705,1030,13,3 Days,Completed,1070,Seller_8
460,Item_460,Fashion,New,993,1107,9,5 Days,Completed,1083,Seller_5
461,Item_461,Books,Refurbished,630,641,9,1 Days,Completed,686,Seller_4
462,Item_462,Sports,Used,218,439,4,7 Days,Completed,481,Seller_3
463,Item_463,Art,New,545,1009,2,7 Days,Completed,988,Seller_1
464,Item_464,Fashion,Refurbished,729,830,8,4 Days,Completed,788,Seller_5
465,Item_465,Art,Used,143,176,8,1 Days,Completed,160,Seller_1
466,Item_466,Art,New,832,1229,14,7 Days,Completed,1193,Seller_1
467,Item_467,Furniture,Refurbished,319,417,9,7 Days,Completed,442,Seller_10
468,Item_468,Books,Refurbished,137,500,19,3 Days,Completed,479,Seller_4
469,Item_469,Fashion,Refurbished,170,612,17,1 Days,Completed,588,Seller_5
470,Item_470,Art,New,802,894,6,2 Days,Completed,851,Seller_1
471,Item_471,Books,Refurbished,515,729,6,1 Days,Completed,769,Seller_4
472,Item_472,Mobiles,Used,480,954,16,6 Days,Completed,935,Seller_2
473,Item_473,Sports,New,346,576,8,1 Days,Completed,590,Seller_3
474,Item_474,Books,New,321,748,18,4 Days,Completed,734,Seller_4
475,Item_475,Furniture,Refurbished,899,1307,1,2 Days,Completed,1264,Seller_10
476,Item_476,Art,Used,698,1044,7,4 Days,Completed,1069,Seller_1
477,Item_477,Electronics,Refurbished,778,978,19,1 Days,Completed,953,Seller_7
478,Item_478,Furniture,Used,233,462,17,2 Days,Completed,439,Seller_10
479,Item_479,Mobiles,Refurbished,130,549,3,7 Days,Completed,551,Seller_2
480,Item_480,Mobiles,Refurbished,330,628,10,6 Days,Completed,675,Seller_2
481,Item_481,Gaming,Used,292,498,2,1 Days,Completed,531,Seller_6
482,Item_482,Electronics,New,800,1223,20,1 Days,Completed,1267,Seller_7
483,Item_483,Furniture,Used,352,733,18,6 Days,Completed,748,Seller_10
484,Item_484,Appliances,Used,380,874,5,3 Days,Completed,920,Seller_9
485,Item_485,Furniture,Used,841,973,1,3 Days,Completed,955,Seller_10
486,Item_486,Books,New,715,892,13,4 Days,Completed,845,Seller_4
487,Item_487,Gaming,New,227,533,9,4 Days,Completed,579,Seller_6
488,Item_488,Electronics,Used,876,1355,13,7 Days,Completed,1345,Seller_7
489,Item_489,Gaming,New,963,1347,17,7 Days,Completed,1333,Seller_6
490,Item_490,Gaming,New,803,845,11,5 Days,Completed,880,Seller_6
491,Item_491,Books,New,897,1092,11,7 Days,Completed,1047,Seller_4
492,Item_492,Art,Refurbished,953,1391,6,7 Days,Completed,1344,Seller_1
493,Item_493,Appliances,New,545,1024,18,5 Days,Completed,1060,Seller_9
494,Item_494,Jewelry,New,559,928,8,7 Days,Completed,946,Seller_8
495,Item_495,Electronics,New,773,1024,10,1 Days,Completed,1042,Seller_7
496,Item_496,Art,Refurbished,463,684,16,5 Days,Completed,712,Seller_1
497,Item_497,Electronics,Refurbished,895,1376,3,6 Days,Completed,1410,Seller_7
498,Item_498,Jewelry,New,345,477,6,5 Days,Completed,499,Seller_8
499,Item_499,Art,Refurbished,730,785,2,1 Days,Completed,763,Seller_1
500,Item_500,Mobiles,New,969,1277,7,7 Days,Completed,1238,Seller_2
501,Item_501,Fashion,Used,816,850,7,6 Days,Completed,811,Seller_5
502,Item_502,Electronics,Used,932,1368,16,3 Days,Completed,1404,Seller_7
503,Item_503,Mobiles,New,992,1322,17,5 Days,Completed,1318,Seller_2
504,Item_504,Fashion,Refurbished,619,1119,13,1 Days,Completed,1089,Seller_5
505,Item_505,Sports,New,335,583,5,2 Days,Completed,555,Seller_3
506,Item_506,Jewelry,New,396,700,7,7 Days,Completed,671,Seller_8
507,Item_507,Electronics,New,180,372,7,7 Days,Completed,386,Seller_7
508,Item_508,Furniture,Used,686,729,3,1 Days,Completed,756,Seller_10
509,Item_509,Fashion,Refurbished,487,704,1,2 Days,Completed,699,Seller_5
510,Item_510,Mobiles,Refurbished,804,985,19,6 Days,Completed,1020,Seller_2
511,Item_511,Mobiles,Used,617,873,20,7 Days,Completed,915,Seller_2
512,Item_512,Books,Used,527,756,6,5 Days,Completed,802,Seller_4
513,Item_513,Sports,Refurbished,183,606,3,6 Days,Completed,613,Seller_3
514,Item_514,Sports,Used,946,1035,7,3 Days,Completed,998,Seller_3
515,Item_515,Sports,New,640,944,9,7 Days,Completed,934,Seller_3
516,Item_516,Books,Used,119,423,5,4 Days,Completed,456,Seller_4
517,Item_517,Appliances,New,728,1107,5,5 Days,Completed,1140,Seller_9
518,Item_518,Electronics,New,634,1072,11,3 Days,Completed,1092,Seller_7
519,Item_519,Appliances,New,117,145,1,5 Days,Completed,109,Seller_9
520,Item_520,Gaming,Refurbished,916,1172,12,4 Days,Completed,1185,Seller_6
521,Item_521,Furniture,Used,940,1137,5,3 Days,Completed,1129,Seller_10
522,Item_522,Books,Refurbished,735,1113,19,3 Days,Completed,1100,Seller_4
523,Item_523,Electronics,Used,541,702,19,7 Days,Completed,654,Seller_7
524,Item_524,Mobiles,New,183,234,15,1 Days,Completed,197,Seller_2
525,Item_525,Sports,Used,900,1129,18,4 Days,Completed,1145,Seller_3
526,Item_526,Electronics,Refurbished,463,560,9,4 Days,Completed,583,Seller_7
527,Item_527,Art,Used,611,1050,8,1 Days,Completed,1081,Seller_1
528,Item_528,Art,New,871,1165,12,5 Days,Completed,1181,Seller_1
529,Item_529,Art,Refurbished,370,721,16,7 Days,Completed,694,Seller_1
530,Item_530,Electronics,Refurbished,167,650,5,6 Days,Completed,638,Seller_7
531,Item_531,Art,Refurbished,209,675,17,2 Days,Completed,656,Seller_1
532,Item_532,Art,New,854,1300,2,2 Days,Completed,1335,Seller_1
533,Item_533,Books,Used,944,958,12,1 Days,Completed,995,Seller_4
534,Item_534,Art,Used,451,882,1,3 Days,Completed,837,Seller_1
535,Item_535,Mobiles,Refurbished,265,583,20,2 Days,Completed,614,Seller_2
536,Item_536,Gaming,Used,469,798,15,1 Days,Completed,808,Seller_6
537,Item_537,Furniture,Refurbished,210,662,10,7 Days,Completed,689,Seller_10
538,Item_538,Fashion,Refurbished,994,1491,17,1 Days,Completed,1455,Seller_5
539,Item_539,Mobiles,Refurbished,675,870,5,4 Days,Completed,837,Seller_2
540,Item_540,Appliances,Refurbished,659,842,7,5 Days,Completed,889,Seller_9
541,Item_541,Furniture,Used,968,990,8,1 Days,Completed,979,Seller_10
542,Item_542,Fashion,New,282,571,3,5 Days,Completed,572,Seller_5
543,Item_543,Electronics,Used,604,746,17,6 Days,Completed,788,Seller_7
544,Item_544,Books,Refurbished,322,625,8,2 Days,Completed,623,Seller_4
545,Item_545,Furniture,New,852,1339,8,7 Days,Completed,1325,Seller_10
546,Item_546,Gaming,New,635,844,17,2 Days,Completed,831,Seller_6
547,Item_547,Appliances,Used,762,987,16,1 Days,Completed,1024,Seller_9
548,Item_548,Furniture,Refurbished,325,506,3,5 Days,Completed,457,Seller_10
549,Item_549,Electronics,New,501,919,20,3 Days,Completed,901,Seller_7
550,Item_550,Sports,Used,416,564,12,2 Days,Completed,541,Seller_3
551,Item_551,Gaming,New,282,529,6,2 Days,Completed,485,Seller_6
552,Item_552,Art,New,362,499,17,3 Days,Completed,525,Seller_1
553,Item_553,Art,Used,871,962,19,1 Days,Completed,989,Seller_1
554,Item_554,Jewelry,Refurbished,586,792,3,4 Days,Completed,771,Seller_8
555,Item_555,Jewelry,New,331,444,20,5 Days,Completed,435,Seller_8
556,Item_556,Appliances,New,302,769,13,5 Days,Completed,778,Seller_9
557,Item_557,Appliances,Used,532,662,6,6 Days,Completed,650,Seller_9
558,Item_558,Fashion,Refurbished,195,311,19,7 Days,Completed,349,Seller_5
559,Item_559,Art,New,130,405,13,4 Days,Completed,421,Seller_1
560,Item_560,Electronics,New,983,1079,18,3 Days,Completed,1036,Seller_7
561,Item_561,Art,Refurbished,343,420,11,4 Days,Completed,379,Seller_1
562,Item_562,Art,Used,704,976,4,7 Days,Completed,1025,Seller_1
563,Item_563,Appliances,Refurbished,922,1126,3,2 Days,Completed,1162,Seller_9
564,Item_564,Books,Refurbished,768,1157,10,7 Days,Completed,1158,Seller_4
565,Item_565,Sports,Used,590,638,11,7 Days,Completed,688,Seller_3
566,Item_566,Art,Refurbished,403,515,12,4 Days,Completed,513,Seller_1
567,Item_567,Furniture,New,347,431,20,4 Days,Completed,471,Seller_10
568,Item_568,Appliances,Used,114,440,17,7 Days,Completed,404,Seller_9
569,Item_569,Books,Refurbished,559,606,15,4 Days,Completed,632,Seller_4
570,Item_570,Mobiles,New,749,1008,8,6 Days,Completed,1014,Seller_2
571,Item_571,Electronics,New,912,1381,8,2 Days,Completed,1398,Seller_7
572,Item_572,Fashion,Used,415,847,11,4 Days,Completed,814,Seller_5
573,Item_573,Sports,Used,398,835,18,2 Days,Completed,801,Seller_3
574,Item_574,Art,Refurbished,130,534,20,6 Days,Completed,577,Seller_1
575,Item_575,Electronics,New,516,738,4,3 Days,Completed,705,Seller_7
576,Item_576,Fashion,Refurbished,942,1342,15,7 Days,Completed,1380,Seller_5
577,Item_577,Fashion,Refurbished,592,919,13,1 Days,Completed,903,Seller_5
578,Item_578,Appliances,Refurbished,422,603,15,3 Days,Completed,562,Seller_9
579,Item_579,Furniture,Refurbished,452,849,15,6 Days,Completed,838,Seller_10
580,Item_580,Gaming,Refurbished,825,1035,7,7 Days,Completed,997,Seller_6
581,Item_581,Gaming,Refurbished,974,1087,18,5 Days,Completed,1092,Seller_6
582,Item_582,Furniture,Used,397,491,9,1 Days,Completed,480,Seller_10
583,Item_583,Sports,Used,941,1415,14,3 Days,Completed,1433,Seller_3
584,Item_584,Electronics,Refurbished,390,608,19,1 Days,Completed,609,Seller_7
585,Item_585,Jewelry,Used,261,752,12,5 Days,Completed,800,Seller_8
586,Item_586,Appliances,New,187,476,1,3 Days,Completed,495,Seller_9
587,Item_587,Art,Used,158,511,13,3 Days,Completed,527,Seller_1
588,Item_588,Books,Refurbished,440,765,3,7 Days,Completed,721,Seller_4
589,Item_589,Gaming,Used,810,1102,10,4 Days,Completed,1125,Seller_6
590,Item_590,Jewelry,New,990,1304,7,2 Days,Completed,1297,Seller_8
591,Item_591,Jewelry,Used,517,923,18,5 Days,Completed,955,Seller_8
592,Item_592,Furniture,Refurbished,401,651,20,5 Days,Completed,625,Seller_10
593,Item_593,Books,Refurbished,291,376,19,4 Days,Completed,357,Seller_4
594,Item_594,Jewelry,Used,266,743,11,2 Days,Completed,744,Seller_8
595,Item_595,Appliances,Refurbished,747,1018,7,6 Days,Completed,1035,Seller_9
596,Item_596,Appliances,New,481,886,3,6 Days,Completed,897,Seller_9
597,Item_597,Jewelry,Used,350,627,9,1 Days,Completed,581,Seller_8
598,Item_598,Fashion,New,667,942,7,2 Days,Completed,931,Seller_5
599,Item_599,Mobiles,New,367,417,19,1 Days,Completed,377,Seller_2
600,Item_600,Sports,Used,913,1033,5,3 Days,Completed,1064,Seller_3
601,Item_601,Jewelry,New,484,893,8,2 Days,Completed,848,Seller_8
602,Item_602,Sports,Used,259,571,4,5 Days,Completed,585,Seller_3
603,Item_603,Sports,Used,446,765,15,2 Days,Completed,812,Seller_3
604,Item_604,Appliances,New,794,1077,1,4 Days,Completed,1045,Seller_9
605,Item_605,Jewelry,Used,957,1220,8,6 Days,Completed,1258,Seller_8
606,Item_606,Mobiles,Refurbished,536,917,11,7 Days,Completed,899,Seller_2
607,Item_607,Electronics,New,350,637,5,2 Days,Completed,666,Seller_7
608,Item_608,Jewelry,Used,355,675,3,6 Days,Completed,711,Seller_8
609,Item_609,Fashion,Used,582,602,19,5 Days,Completed,638,Seller_5
610,Item_610,Electronics,Refurbished,401,810,6,6 Days,Completed,766,Seller_7
611,Item_611,Appliances,Refurbished,562,929,9,6 Days,Completed,934,Seller_9
612,Item_612,Furniture,Used,293,328,1,7 Days,Completed,373,Seller_10
613,Item_613,Art,Used,558,945,14,1 Days,Completed,943,Seller_1
614,Item_614,Gaming,Refurbished,535,621,9,3 Days,Completed,600,Seller_6
615,Item_615,Mobiles,Used,867,1221,10,2 Days,Completed,1265,Seller_2
616,Item_616,Fashion,Used,940,987,10,5 Days,Completed,964,Seller_5
617,Item_617,Art,Used,954,1049,12,7 Days,Completed,1084,Seller_1
618,Item_618,Sports,Used,995,1165,5,6 Days,Completed,1147,Seller_3
619,Item_619,Books,Refurbished,736,1120,2,4 Days,Completed,1111,Seller_4
620,Item_620,Fashion,Refurbished,495,887,6,4 Days,Completed,921,Seller_5
621,Item_621,Sports,Used,277,526,16,7 Days,Completed,552,Seller_3
622,Item_622,Furniture,Refurbished,614,906,17,2 Days,Completed,905,Seller_10
623,Item_623,Fashion,New,143,212,3,1 Days,Completed,184,Seller_5
624,Item_624,Mobiles,New,410,564,2,3 Days,Completed,528,Seller_2
625,Item_625,Mobiles,New,422,512,8,3 Days,Completed,539,Seller_2
626,Item_626,Jewelry,Refurbished,154,350,7,6 Days,Completed,343,Seller_8
627,Item_627,Books,Refurbished,758,1021,7,4 Days,Completed,1008,Seller_4
628,Item_628,Fashion,Used,826,1153,10,6 Days,Completed,1176,Seller_5
629,Item_629,Appliances,Used,968,1449,16,6 Days,Completed,1478,Seller_9
630,Item_630,Electronics,Refurbished,214,336,5,1 Days,Completed,369,Seller_7
631,Item_631,Gaming,Refurbished,114,376,20,3 Days,Completed,361,Seller_6
632,Item_632,Electronics,New,357,631,6,4 Days,Completed,627,Seller_7
633,Item_633,Electronics,New,730,769,7,3 Days,Completed,803,Seller_7
634,Item_634,Fashion,Used,431,840,16,1 Days,Completed,880,Seller_5
635,Item_635,Sports,Refurbished,194,429,13,3 Days,Completed,461,Seller_3
636,Item_636,Mobiles,Used,260,324,5,4 Days,Completed,366,Seller_2
637,Item_637,Gaming,Used,782,883,8,1 Days,Completed,842,Seller_6
638,Item_638,Furniture,Used,525,883,12,7 Days,Completed,915,Seller_10
639,Item_639,Jewelry,Refurbished,605,1004,1,5 Days,Completed,968,Seller_8
640,Item_640,Electronics,New,766,1088,20,4 Days,Completed,1038,Seller_7
641,Item_641,Jewelry,Used,193,426,20,2 Days,Completed,453,Seller_8
642,Item_642,Gaming,New,671,858,1,6 Days,Completed,847,Seller_6
643,Item_643,Sports,Refurbished,716,783,12,6 Days,Completed,815,Seller_3
644,Item_644,Gaming,New,298,725,14,4 Days,Completed,721,Seller_6
645,Item_645,Art,Used,445,838,14,5 Days,Completed,888,Seller_1
646,Item_646,Art,Refurbished,305,552,3,4 Days,Completed,532,Seller_1
647,Item_647,Gaming,Used,153,603,1,2 Days,Completed,582,Seller_6
648,Item_648,Art,Refurbished,567,813,16,7 Days,Completed,792,Seller_1
649,Item_649,Gaming,New,371,838,7,6 Days,Completed,826,Seller_6
650,Item_650,Jewelry,New,535,576,5,4 Days,Completed,608,Seller_8
